시군명,충전소명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도,운영기관명,충전기타입명
의정부시,자금동주민센터,경기도 의정부시 금오동 285-52번지,경기도 의정부시 거북로 13,11759,37.7503113085,127.0581557985,한국전기차충전서비스,DC차데모+AC3상+DC콤보
의정부시,코스트코 의정부점,경기도 의정부시 민락동 903번지,경기도 의정부시 용민로489번길 9,11815,37.7512905005,127.1192100388,한국전기차충전서비스,AC완속
의정부시,플라워모텔,경기도 의정부시 의정부동 212-1번지,경기도 의정부시 평화로551번길 11,11691,37.7409651692,127.0464414364,제주전기자동차서비스,AC완속
의정부시,경기도청 북부청사,경기도 의정부시 신곡동 800번지,경기도 의정부시 청사로 1,11780,37.7472309355,127.0734184197,한국전기차충전서비스,AC완속
의정부시,의정부시_가능1동주민센터,경기도 의정부시 가능동 617-8번지,경기도 의정부시 신촌로 35,11676,37.7505700247,127.0386411367,한국전기차충전서비스,AC완속
의정부시,홈플러스 의정부점,경기도 의정부시 금오동 475-1번지 5층,경기도 의정부시 청사로 38,11757,37.7521704799,127.0710175592,환경부(한국자동차환경협회),DC차데모+AC3상
의정부시,의정부시 의정부체육관주차장,경기도 의정부시 녹양동 174-1번지 지상1층주차장(벨로드롬경기장 앞),경기도 의정부시 체육로 90,11606,37.7579240735,127.0316022932,지엔텔,DC차데모+AC3상+DC콤보
이천시,동림환경,경기도 이천시 부발읍 마암리 207-1번지,경기도 이천시 부발읍 중부대로1390번길 99,17325,37.2709612803,127.4730203590,케이티,AC완속
이천시,이마트 이천점,경기도 이천시 증포동 47-4번지 옥상주차장,경기도 이천시 이섭대천로 1440-50,17348,37.2939790459,127.4591120250,환경부(한국자동차환경협회),DC차데모+AC3상
이천시,이천휴게소(하남방향),경기도 이천시 신둔면 용면리 산83-1번지 이천휴게소(하남방향) 알뜰주유소 옆,경기도 이천시 신둔면 서이천로853번길 346-129,17305,37.2939596621,127.3783627805,한국전력,DC차데모+AC3상+DC콤보
이천시,청강문화산업대학교,경기도 이천시 마장면 해월리 33번지,경기도 이천시 마장면 청강가창로 389-94,17390,37.2064539022,127.3564940083,케이티,AC완속
이천시,이천시 이천시농업기술센터,경기도 이천시 장호원읍 장호원리 332-4번지 본관 뒷편 주차장,경기도 이천시 장호원읍 서동대로8759번길 117,17421,37.1180856137,127.6122376581,차지비,AC완속
이천시,이천시청,경기도 이천시 중리동 490번지 지하1층 주차장(490 지하1층 주차장),경기도 이천시 부악로 40,17379,37.2724872049,127.4337338265,지엔텔,AC완속
이천시,이천시 장호원읍사무소주차장,경기도 이천시 장호원읍 진암리 17-21번지 지상1층주차장(17-21 지상1층주차장),경기도 이천시 장호원읍 서동대로 8844-6,17422,37.1149442128,127.6168366995,지엔텔,DC차데모+AC3상+DC콤보
이천시,이천시청,경기도 이천시 중리동 490번지,경기도 이천시 부악로 40,17379,37.2724872049,127.4337338265,한국전기차충전서비스,AC완속
이천시,이천시 부발읍사무소,경기도 이천시 부발읍 무촌리 168-8번지 본관좌측 지상주차장,경기도 이천시 부발읍 무촌로 121,17324,37.2836373657,127.4872863226,차지비,AC완속
이천시,이천시 장호원읍사무소,경기도 이천시 장호원읍 진암리 17-21번지 주차장,경기도 이천시 장호원읍 서동대로 8844-6,17422,37.1149442128,127.6168366995,차지비,AC완속
이천시,이천시 관고동 주민센터,경기도 이천시 관고동 38-1번지 주차장,경기도 이천시 설봉로 65,17354,37.2826574320,127.4382259778,차지비,AC완속
이천시,이천시 신둔면사무소,경기도 이천시 신둔면 수광리 153-1번지 주차장,경기도 이천시 신둔면 경충대로 3128,17303,37.3062693206,127.4040600868,차지비,AC완속
이천시,이천시 창전동 행정복지센터,경기도 이천시 창전동 420-9번지 주차장,경기도 이천시 영창로163번길 22,17365,37.2828842706,127.4411475466,차지비,AC완속
이천시,이천시 증포동 주민센터,경기도 이천시 증포동 182-5번지 주차장,경기도 이천시 증신로156번길 15,17346,37.2903799942,127.4524914245,차지비,AC완속
이천시,이천도자예술촌공공주차장,경기도 이천시 중리동 490번지 주차장,경기도 이천시 부악로 40,17379,37.2724872049,127.4337338265,시그넷이브이,AC완속
이천시,이천시 종합복지타운,경기도 이천시 중리동 187번지 이천시종합복지타운,경기도 이천시 남천로 31,17375,37.2782690647,127.4410721785,대영채비,DC차데모+AC3상+DC콤보
이천시,덕평휴게소(강릉방향),경기도 이천시 마장면 각평리 319번지 휴게소 정면 좌측 주차장(흡연장 옆),경기도 이천시 마장면 덕이로154번길 287-76,17384,37.2413199999,127.3898123224,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
이천시,덕평휴게소(인천방향),경기도 이천시 마장면 각평리 319번지 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞),경기도 이천시 마장면 덕이로154번길 287-76,17384,37.2413199999,127.3898123224,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
이천시,이천시 설성면사무소,경기도 이천시 설성면 금당리 126-1번지 주차장,경기도 이천시 설성면 설장로17번길 6-5,17411,37.1323611669,127.5219991829,차지비,AC완속
이천시,이천시 지모텔,경기도 이천시 부발읍 응암리 172번지 주차장,경기도 이천시 부발읍 경충대로 1732-1,17403,37.2342392600,127.5210817630,차지비,AC완속
이천시,이천시 백사면사무소,경기도 이천시 백사면 현방리 87-7번지 주차장,경기도 이천시 백사면 현방로 65,17312,37.3390915366,127.4907315093,차지비,AC완속
이천시,이천시 중리동 주민센터,경기도 이천시 중리동 187번지 지하주차장 중간부근,경기도 이천시 남천로 31,17375,37.2782690647,127.4410721785,차지비,AC완속
이천시,이천시 이천마이다스골프클럽 ,경기도 이천시 설성면 송계리 산25-1번지 주차장,경기도 이천시 설성면 설가로 602,17409,37.1771071456,127.5244454250,차지비,AC완속
이천시,이천시 호법면사무소,경기도 이천시 호법면 후안리 246번지 출입구좌측주차장,경기도 이천시 호법면 이섭대천로527번길 27,17394,37.2231209253,127.4247932592,차지비,AC완속
이천시,종합운동장,경기도 이천시 부발읍 무촌리 52번지 좌측 주차장,경기도 이천시 부발읍 중부대로 1696,17321,37.2857923463,127.4966607536,에스트래픽,DC차데모+AC3상+DC콤보
이천시,부발읍행정복지센터,경기도 이천시 부발읍 무촌리 168-8번지,경기도 이천시 부발읍 무촌로 121,17324,37.2836373657,127.4872863226,환경부(한국자동차환경협회),DC콤보
이천시,덕평휴게소(강릉방향),경기도 이천시 마장면 각평리 319번지,경기도 이천시 마장면 덕이로154번길 287-76,17384,37.2413199999,127.3898123224,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
이천시,마장복합휴게소,경기도 이천시 마장면 목리 산13-32번지,경기도 이천시 마장면 중부고속도로 82,17384,37.2627442492,127.4084798710,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
이천시,삼진동산아파트,경기도 이천시 장호원읍 진암리 301-3번지 장호원삼진동산아파트 101동~102동,,17422,37.1140532691,127.6153383086,케이티,AC완속
이천시,아모르컨벤션웨딩,경기도 이천시 율현동 215번지 실외주차장,경기도 이천시 이섭대천로 921,17391,37.2531386864,127.4425351446,한국전기차충전서비스,AC완속
이천시,매곡리덕평C.C,경기도 이천시 호법면 매곡리 704-2번지 덕평C.C,경기도 이천시 호법면 장자터로 115,17396,37.1882658158,127.4033420252,케이티,AC완속
이천시,이천시 거궁한정식본점,경기도 이천시 신둔면 수남리 1번지 식당내 주차장,경기도 이천시 신둔면 서이천로 945,17308,37.2999969588,127.4057492896,차지비,AC완속
이천시,이천시 대월면사무소,경기도 이천시 대월면 초지리 220번지 본관/도서관사이 주차장,경기도 이천시 대월면 사동로 1-10,17343,37.2298780791,127.4923907520,차지비,AC완속
이천시,이천시 마장면사무소,경기도 이천시 마장면 오천리 62-4번지 지상주차장,경기도 이천시 마장면 오천로 107,17387,37.2489750731,127.3579694760,차지비,AC완속
이천시,이천시 모가면사무소,경기도 이천시 모가면 진가리 114-1번지 입구좌측주차장,경기도 이천시 모가면 진상미로 1295,17408,37.1716904943,127.4801635012,차지비,AC완속
이천시,이천경찰서,경기도 이천시 중리동 350-1번지 이천시 중리동,경기도 이천시 부악로 32,17379,37.2735965166,127.4347931289,에스트래픽,DC차데모+AC3상+DC콤보
이천시,농업테마공원,경기도 이천시 모가면 어농리 871-3번지,경기도 이천시 모가면 공원로 48,17406,37.1796029799,127.4453058859,에스트래픽,AC완속
이천시,백사면사무소,경기도 이천시 백사면 현방리 87-7번지,경기도 이천시 백사면 현방로 65,17312,37.3390915366,127.4907315093,한국전기차충전서비스,AC완속
이천시,예스파크 주차장,경기도 이천시 신둔면 고척리 573번지,경기도 이천시 신둔면 도자예술로62번길 130,17306,37.2909152396,127.3806241014,한국전기차충전서비스,AC완속
이천시,율면실내체육관,경기도 이천시 율면 고당리 425-2번지,경기도 이천시 율면 고당로 109-9,17423,37.0926833080,127.5439641324,한국전기차충전서비스,DC차데모+DC콤보
이천시,설성행복센터,경기도 이천시 설성면 금당리 94-20번지,경기도 이천시 설성면 진상미로 638,17411,37.1318567137,127.5200625838,한국전기차충전서비스,DC차데모+DC콤보
이천시,이천지사,경기도 이천시 창전동 144-1번지 지상 주자창 좌측,경기도 이천시 이섭대천로 1264,17363,37.2832928325,127.4473743214,한국전력,DC차데모+AC3상+DC콤보
이천시,장호원읍사무소,경기도 이천시 장호원읍 진암리 17-21번지,경기도 이천시 장호원읍 서동대로 8844-6,17422,37.1149442128,127.6168366995,한국전기차충전서비스,AC완속
이천시,이천시보건소,경기도 이천시 증포동 152-2번지,경기도 이천시 증신로153번길 13,17353,37.2889827767,127.4523682030,한국전기차충전서비스,AC완속
이천시,세진오토월드,경기도 이천시 백사면 모전리 752-1번지,경기도 이천시 백사면 청백리로 38-1,17316,37.3020759358,127.4665662148,제주전기자동차서비스,AC완속
이천시,설봉공원 주차장,경기도 이천시 관고동 355-4,,17379,37.2784424132,127.4289396737,한국전기차충전서비스,AC완속
이천시,한국세라믹연구원(이천분원),경기도 이천시 신둔면 수광리 595-7번지 C동 뒷편 주차장,경기도 이천시 신둔면 경충대로 3321,17303,37.3208573689,127.3974614734,대영채비,AC완속
이천시,웰링턴CC,경기도 이천시 모가면 두미리 산39-9번지 지상 주차장,경기도 이천시 모가면 사실로725번길 119-73,17406,37.1711235970,127.4189648737,대영채비,AC완속
이천시,한국국토정보공사 이천지사,경기도 이천시 중리동 487번지,경기도 이천시 부악로 45,17380,37.2712275001,127.4378969423,대영채비,AC완속
이천시,이천휴게소(하남방향),경기도 이천시 신둔면 용면리 산83-1번지,경기도 이천시 신둔면 서이천로853번길 346-129,17305,37.2939596621,127.3783627805,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
이천시,이천시 이마트(이천점),경기도 이천시 증포동 47-4번지 본관 3층,경기도 이천시 이섭대천로 1440-50,17348,37.2939790459,127.4591120250,차지비,AC완속
이천시,이천시 율면복지회관,경기도 이천시 율면 고당리 247-4번지 주차장 왼쪽,경기도 이천시 율면 고당로138번길 5-9,17423,37.0950979440,127.5470713570,차지비,AC완속
이천시,이천농업기술센터,경기도 이천시 중리동 386-1번지,경기도 이천시 부악로 38-52,17379,37.2726848699,127.4325944357,지엔텔,AC완속
이천시,이천시 이천시청주차장,경기도 이천시 중리동 490번지 지상1층주차장(민원주차장)(490 지상1층주차장(민원주차장)),경기도 이천시 부악로 40,17379,37.2724872049,127.4337338265,지엔텔,DC차데모+AC3상+DC콤보
이천시,이천시 롯데아울렛(이천),경기도 이천시 호법면 프리미엄아울렛로  지하1층주차장(백자동B1D2)(단천리 864 지하1층주차장(백자동B1D2)),,,,,지엔텔,DC차데모+AC3상+DC콤보
이천시,예스파크 2주차장,경기도 이천시 신둔면 고척리 589-4,경기도 이천시 신둔면 도자예술로 105,17306,37.2898188896,127.3839991321,환경부(한국자동차환경협회),DC콤보
이천시,이천휴게소(통영방향),경기도 이천시 마장면 목리 142번지,경기도 이천시 마장면 중부대로609번길 244-35,17384,37.2645883019,127.4036618600,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
이천시,롯데마트 마장휴게소점(통영방향),경기도 이천시 마장면 목리 산13-32번지 지하주차장 100구역,경기도 이천시 마장면 중부고속도로 82,17384,37.2627442492,127.4084798710,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
이천시,경기이천 향그린모텔,경기도 이천시 창전동 464-21번지 지하주차장,경기도 이천시 애련정로103번길 53-21,17370,37.2789480506,127.4472983842,에버온,AC완속
이천시,이천휴게소(통영방향),경기도 이천시 마장면 목리 444-8,,17384,37.2651885060,127.4030824672,한국전력,DC차데모+AC3상+DC콤보
이천시,설봉공원주차장,경기도 이천시 관고동 356번지 제1주차장 좌측,경기도 이천시 경충대로2709번길 128,17379,37.2794604280,127.4275573389,한국전력,DC차데모+AC3상+DC콤보
파주시,파주지사 신사옥,경기도 파주시 와동동 1386번지,경기도 파주시 금바위로 36,10894,37.7274935978,126.7589124662,한국전력,DC콤보
파주시,책향기마을 우남퍼스트빌,경기도 파주시 동패동 1711번지 책향기마을우남퍼스트빌아파트,,10874,37.7206554156,126.7188586421,케이티,AC완속
파주시,파주힐스테이트1차,경기도 파주시 문산읍 당동리 935번지 파주힐스테이트1차아파트,,10815,37.8662545312,126.7860497739,케이티,AC완속
파주시,벽산우남연리지아파트,경기도 파주시 목동동 667번지 해솔마을4단지벽산우남연리지,,10893,37.7276812514,126.7501047113,케이티,AC완속
파주시,월드메르디앙타운하우스,경기도 파주시 문발동 559번지 파주교하월드메르디앙타운하우스,,10884,37.7232232488,126.7065768266,케이티,AC완속
파주시,파주문산신원아파트,경기도 파주시 문산읍 문산리 142번지 파주문산신원아파트 101동~110동,,10820,37.8596756047,126.7802132396,케이티,AC완속
파주시,건일장미5차아파트,경기도 파주시 금촌동 228-1번지 건일장미아파트 지하1층 분전반 좌측 7~9번 기둥,,10921,37.7544678761,126.7701542924,케이티,AC완속
파주시,가람마을8단지동문굿모닝힐804동,경기도 파주시 와동동 205번지 가람마을8단지동문굿모닝힐 804동 B1,경기도 파주시 금바위로 47,10894,37.7276648503,126.7560511167,케이티,AC완속
파주시,동패동교하벽산아파트,경기도 파주시 동패동 200-1번지 교하벽산아파트 201동~206동,,10902,37.7129764932,126.7381812834,케이티,AC완속
파주시,센타프라자,경기도 파주시 동패동 1695-2번지 지하3층 전기실 옆,경기도 파주시 청석로 272,10874,37.7261192972,126.7177913261,케이티,AC완속
파주시,산내마을2단지센트럴리움204동,경기도 파주시 목동동 907번지 산내마을2단지센트럴리움 204동,,10872,37.7318398983,126.7310768730,케이티,AC완속
파주시,파주운정두산위브아파트 ,경기도 파주시 목동동 647번지 해솔마을1단지두산위브 107동 지하 2층 1-2라인 31번기둥,경기도 파주시 해솔로 85,10893,37.7280160641,126.7446657215,케이티,AC완속
파주시,가람마을8단지동문굿모닝힐,경기도 파주시 와동동 205번지 가람마을8단지동문굿모닝힐 813동 지하 1층,경기도 파주시 금바위로 45,10894,37.7284274787,126.7583584601,케이티,AC완속
파주시,산내마을2단지센트럴리움202동,경기도 파주시 목동동 907번지 산내마을2단지센트럴리움 202동,,10872,37.7306928678,126.7307142427,케이티,AC완속
파주시,감악산관리사무소,경기도 파주시 적성면 설마리48-3,,10805,37.9399062509,126.9419641247,환경부(한국자동차환경협회),DC콤보
파주시,공릉관광지,경기도 파주시 조리읍 장곡리 420-6번지,경기도 파주시 조리읍 장곡로 218,10940,37.7501689514,126.8357386608,환경부(한국자동차환경협회),DC콤보
파주시,임진각관광지 주차장,경기도 파주시 문산읍 마정리 1335,경기도 파주시 문산읍 임진각로 148-53,10808,37.8904296618,126.7403709312,환경부(한국자동차환경협회),DC콤보
파주시,웅지세무대학교,경기도 파주시 탄현면 금승리 536-2번지,경기도 파주시 탄현면 웅지로144번길 73,10846,37.8187557581,126.7357092606,한국전기차충전서비스,AC완속
파주시,교하도서관,경기도 파주시 동패동 1692번지,경기도 파주시 숲속노을로 256,10885,37.7233517989,126.7123057402,한국전기차충전서비스,AC완속
파주시,홈플러스 파주문산점,경기도 파주시 문산읍 당동리 880번지 옥상주차장 차량정비소 옆,경기도 파주시 문산읍 방촌로 1759,10816,37.8697363281,126.7850270241,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
파주시,한국국토정보공사 파주지사,경기도 파주시 금촌동 947-44번지 한국국토정보공사 파주지사,경기도 파주시 시청로 3-6,10928,37.7586763323,126.7744269088,대영채비,AC완속
파주시,롯데슈퍼 운정점,경기도 파주시 와동동 1304-1번지 3층,경기도 파주시 미래로602번길 10,10895,37.7310482614,126.7523290681,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,탄현면사무소,경기도 파주시 탄현면 축현리 877-1번지,경기도 파주시 탄현면 방촌로649번길 24-7,10858,37.8024667694,126.7161234951,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,광탄면사무소,경기도 파주시 광탄면 신산리 134-1번지,경기도 파주시 광탄면 혜음로 1044,10948,37.7761588985,126.8512218426,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,금촌2동행정복지센터,경기도 파주시 금촌동 1011번지,경기도 파주시 쇠재로 115,10918,37.7515820280,126.7771978375,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,금촌3공영주차장,경기도 파주시 금촌동 990-5,,,37.7511476361,126.7676833142,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,문산자유시장 공영주차장,경기도 파주시 문산읍 문산리 8-2번지,경기도 파주시 문산읍 문산로 45,10822,37.8577000708,126.7843702993,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,요나루키,경기도 파주시 탄현면 법흥리 1652-509번지,경기도 파주시 탄현면 헤이리마을길 82-138,10859,37.7882725107,126.7028721822,제주전기자동차서비스,AC완속
파주시,시크릿호텔,경기도 파주시 탄현면 금승리 11-39번지,경기도 파주시 탄현면 엘씨디로241번길 50-3,10845,37.8097175492,126.7571257756,제주전기자동차서비스,AC완속
파주시,GS25 파주부흥점,경기도 파주시 광탄면 창만리 132-16번지,경기도 파주시 광탄면 부흥로 115,10831,37.8070978757,126.8622430856,한국전기차충전서비스,DC차데모+DC콤보
파주시,파주시 이마트(파주점),경기도 파주시 당하동 195-5번지 본관3층 A구역,경기도 파주시 당하길 10,10866,37.7469662690,126.7510452244,차지비,AC완속
파주시,파주시 파주신세계아울렛,경기도 파주시 탄현면 법흥리 1790-8번지 B동 주차장 1층 주차램프,경기도 파주시 탄현면 필승로 200,10862,37.7693560552,126.6965126169,차지비,AC완속
파주시,이마트 파주운정점,경기도 파주시 동패동 1763번지,경기도 파주시 한울로 123,10905,37.7103889772,126.7450715864,환경부(한국자동차환경협회),DC콤보
파주시,파주시 홈플러스(파주운정점),경기도 파주시 목동동 927번지 주차장 B2층,경기도 파주시 청암로17번길 17,10892,37.7295694963,126.7367630347,차지비,AC완속
파주시,GS수퍼마켓 금촌점,경기도 파주시 금촌동 956-5번지,경기도 파주시 황골로 39,10925,37.7558032782,126.7733084081,대영채비,DC차데모+AC3상+DC콤보
파주시,파주 진웅엠에스,경기도 파주시 월롱면 덕은리 1300번지 파주 진웅엠에스,경기도 파주시 월롱면 엘씨디로 16,10845,37.8107067163,126.7770421733,에버온,AC완속
파주시,GS25 G파주조인점,경기도 파주시 야동동 151-12번지,경기도 파주시 창곡동길 27,10849,37.7730911259,126.7647140155,한국전기차충전서비스,DC차데모+DC콤보
파주시,파주시 농업기술센터,경기도 파주시 아동동 91-6번지,경기도 파주시 통일로 600,10944,37.7639689876,126.7955492072,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,마장호수관리사무소,경기도 파주시 광탄면 기산리 459-7,경기도 파주시 광탄면 기산로 313,10953,37.7730583466,126.9277575969,환경부(한국자동차환경협회),DC콤보
파주시,조리읍행정복지센터,경기도 파주시 조리읍 봉일천리 188-6번지,경기도 파주시 조리읍 봉천로 64,10937,37.7447654540,126.8052315760,한국전기차충전서비스,AC완속
파주시,파주시 운정행정복지센터,경기도 파주시 와동동 1358번지 지하1층주차장(1358 지하1층주차장(복지동)),경기도 파주시 와석순환로 415,10894,37.7240923851,126.7512642743,지엔텔,DC차데모+AC3상+DC콤보
파주시,파주시 문산자유시장공영주차장,경기도 파주시 문산읍 문산리 8-2번지 지상1층주차장(8-2 지상1층주차장),경기도 파주시 문산읍 문산로 45,10822,37.8577000708,126.7843702993,지엔텔,AC완속
파주시,파주시 파주읍행정복지센터,경기도 파주시 파주읍 파주리 146-1번지 지상1층주차장(146-1 지상1층주차장),경기도 파주시 파주읍 술이홀로 295,10835,37.8307460041,126.8199828533,지엔텔,AC완속
파주시,파주시 금촌3동주민센터,경기도 파주시 아동동 291-4번지 지상1층주차장(291-4 지상1층주차장),경기도 파주시 시청로 194,10850,37.7714089704,126.7783674066,지엔텔,AC완속
파주시,파주시 파주스타디움,경기도 파주시 금릉동 186-5번지 지상1층주차장(186-5 지상1층주차장(보조축구장 입구방향)),경기도 파주시 중앙로 160,10933,37.7561272127,126.7864964383,지엔텔,DC차데모+AC3상+DC콤보
파주시,윈모텔,경기도 파주시 파평면 덕천리 114-5번지 야외주차장,경기도 파주시 파평면 청송로 618,10801,37.9410730133,126.8769287918,지엔텔,AC완속
파주시,파평면사무소,경기도 파주시 파평면 금파리 287번지,경기도 파주시 파평면 청송로 189-21,10801,37.9218952489,126.8376216208,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,경기도 평생교육진흥원(영어마을),"경기도 파주시 탄현면 법흥리 1779번지 관용주차장, 성문앞 주차장",경기도 파주시 탄현면 얼음실로 40,10859,37.7852855891,126.7010077217,이카플러그,AC완속
파주시,월롱역 환승주차장,경기도 파주시 월롱면 위전리 168-3번지,경기도 파주시 월롱면 통일로 980,10946,37.7961437205,126.7922224794,한국전기차충전서비스,AC완속
파주시,벨리타모텔,경기도 파주시 탄현면 성동리 124-50번지,경기도 파주시 탄현면 새오리로161번길 53-28,10858,37.7986876934,126.6838822668,제주전기자동차서비스,AC완속
파주시,옛날시골밥상,경기도 파주시 탄현면 성동리 96-9번지,경기도 파주시 탄현면 새오리로 110,10858,37.7936853601,126.6864700957,제주전기자동차서비스,AC완속
파주시,동광모닝스카이,경기도 파주시 파주읍 연풍리 483번지 동광모닝스카이아파트 101동~105동,,10834,37.8314204490,126.8323176489,케이티,AC완속
파주시,봉일천성호아파트,경기도 파주시 조리읍 봉일천리 125-22번지 성호1단지아파트,,10938,37.7430836532,126.8120006516,케이티,AC완속
파주시,가람마을11단지 동문굿모닝힐,경기도 파주시 와동동 1368번지 가람마을11단지 동문굿모닝힐아파트 1101동~1107동,,10894,37.7248769374,126.7541726478,케이티,AC완속
파주시,청석마을대원효성아파트,경기도 파주시 다율동 986번지 청석마을대원효성아파트,,10875,37.7270608849,126.7184282396,케이티,AC완속
파주시,책향기마을11단지신동아파밀리에,경기도 파주시 동패동 1703번지 책향기 마을 11단지 신동아 파밀리에 지하1층 B구역 b2~b3(1703 책향기 마을 11단지 신동아 파밀리에),경기도 파주시 책향기로 420,10874,37.7233847704,126.7186143830,케이티,AC완속
파주시,동신라메르아파트,경기도 파주시 광탄면 신산리 683번지 동신라메르아파트 상가동,경기도 파주시 광탄면 큰여울길 20-21,10948,37.7795848983,126.8497724267,케이티,AC완속
파주시,가람마을4단지한양수자인,경기도 파주시 와동동 1321번지 가람마을4단지한양수자인,,10895,37.7343702637,126.7574253247,케이티,AC완속
파주시,가람마을5단지휴먼시아아파트,경기도 파주시 와동동 1332번지 가람마을5단지아파트,,10895,37.7353884478,126.7616823676,케이티,AC완속
파주시,산내마을11단지현대아이파크,경기도 파주시 목동동 101번지 산내마을11단지현대아이파크 1101동~1110동,경기도 파주시 와석순환로 307,10892,37.7244258556,126.7385973453,케이티,AC완속
파주시,산내마을2단센트럴리움210동,경기도 파주시 목동동 907번지 산내마을2단지센트럴리움 210동,,10872,37.7298701031,126.7289411017,케이티,AC완속
파주시,파주택시쉼터,경기도 파주시 금촌동 378-1번지,경기도 파주시 마음밭길 55-10,10855,37.7674518417,126.7695271300,환경부(한국자동차환경협회),DC콤보
파주시,파주 화림식자재마트,경기도 파주시 아동동 305-29번지 마트주차장,경기도 파주시 경의로 1815,10853,37.7682433055,126.7765588234,이카플러그,AC완속
파주시,금촌2공영주차장,경기도 파주시 금촌동 987-1,,10915,37.7522814459,126.7669875548,한국전기차충전서비스,AC완속
파주시,교하출장민원실,경기도 파주시 문발동 602-6번지,경기도 파주시 돌단풍길 34,10884,37.7202682258,126.7107952527,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,서영대학교 파주캠퍼스,경기도 파주시 월롱면 능산리 248-2번지,경기도 파주시 월롱면 서영로 170,10843,37.8253513247,126.7738654716,한국전기차충전서비스,AC완속
파주시,파주시청광장 주차장,경기도 파주시 아동동 215-1번지 파주시청 주차빌딩 잎구 앞,경기도 파주시 시청로 50,10932,37.7592776144,126.7798816508,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
파주시,헤이리아트밸리,경기도 파주시 탄현면 법흥리 1652-539번지,경기도 파주시 탄현면 헤이리마을길 82-105,10859,37.7880710628,126.7037374771,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
파주시,파주시 이마트(파주운정점),경기도 파주시 동패동 1763번지 본관4층 A구역,경기도 파주시 한울로 123,10905,37.7103889772,126.7450715864,차지비,AC완속
파주시,데데아호텔,경기도 파주시 탄현면 성동리 266-10번지,경기도 파주시 탄현면 필승로 487-43,10862,37.7845040861,126.6869000891,제주전기자동차서비스,AC완속
파주시,이마트 파주점,경기도 파주시 당하동 195-5번지,경기도 파주시 당하길 10,10866,37.7469662690,126.7510452244,환경부(한국자동차환경협회),DC콤보
파주시,유비파크 2주차장,경기도 파주시 와동동 1412번지 2주차장,경기도 파주시 와석순환로 500,10897,37.7228859348,126.7600363486,환경부(한국자동차환경협회),DC콤보
파주시,운정역 환승주차장,경기도 파주시 와동동 823-194번지,경기도 파주시 소리천로 155,10896,37.7261964371,126.7662332265,한국전기차충전서비스,DC차데모+AC3상+DC콤보
파주시,파주 차량등록사업소,경기도 파주시 문산읍 문산리 31-44번지,경기도 파주시 문산읍 개포래로 48,10823,37.8537970946,126.7828280019,한국전력,DC차데모+AC3상+DC콤보
파주시,롯데프리미엄아울렛파주점,경기도 파주시 문발동 645번지 롯데 파주 프리미엄 아울렛,경기도 파주시 회동길 390,10881,37.7177916524,126.6937794660,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
파주시,파주시 적성면주민센터,경기도 파주시 적성면 마지리 48-1번지 지상1층주차장(건물뒷편)(48-1 지상1층주차장(건물뒷편)),경기도 파주시 적성면 청송로 1013,10803,37.9542690134,126.9176241334,지엔텔,AC완속
파주시,파주시 문산행정복지센터,경기도 파주시 문산읍 선유리 1402번지 지상1층주차장(1402 지상1층주차장),경기도 파주시 문산읍 통일로 1680,10813,37.8567487942,126.7910067907,지엔텔,DC차데모+AC3상+DC콤보
파주시,파주공원관리사업소,경기도 파주시 와동동 1415번지,경기도 파주시 경의로 1180,10896,37.7222551491,126.7614950356,한국전기차충전서비스,AC완속
파주시,파주차량등록사업소,경기도 파주시 문산읍 문산리 31-44번지,경기도 파주시 문산읍 개포래로 48,10823,37.8537970946,126.7828280019,한국전기차충전서비스,AC완속
파주시,농어촌공사 파주·고양지사,경기도 파주시 금촌동 778번지,경기도 파주시 중앙로 240,10932,37.7580391469,126.7792806248,한국전력,DC차데모+AC3상+DC콤보
파주시,금촌공영주차장,경기도 파주시 금촌동 323-5번지 공영주차장,경기도 파주시 명동길 39,10929,37.7630459304,126.7726812427,한국전력,DC콤보
평택시,평택도시공사,경기도 평택시 도일동 1169-5번지,경기도 평택시 도일유통길 25,17725,37.0386006346,127.1006916585,한국전기차충전서비스,AC완속
